34.065143,-117.606642,Anim&eacute; Los Angeles 2019,"January 10-13, 2019","Ontario, CA",Active,Anime,anime-los-angeles-2019
35.365221,-80.70061,Ichibancon 2019,"January 10-13, 2019","Concord, NC",Active,Anime,ichibancon-2019
45.5830065,-122.575141,Fandom PDX 2019,"January 5-6, 2019","Portland, OR",Active,Comic,fandom-pdx-2019
52.597881,13.3522646,Anime Flea Market 2019,"January 5, 2019","Berlin, Germany",Active,Anime,anime-flea-market-2019
32.8108519,-117.1486778,Cos-Losseum Cosplay Con San Diego 2019,"January 5, 2019","San Diego, CA",Active,Costume,cos-losseum-cosplay-con-san-diego-2019
47.4929999,19.1269999,T&eacute;li MondoCon 2019,"January 5, 2019","Budapest, Hungary",Active,Anime,teli-mondocon-2019
40.6834904,-89.5905026,Anime-Zap! 2019,"January 4-6, 2019","East Peoria, IL",Active,Anime,anime-zap-2019
38.5784382,-121.4886142,SacAnime 2019,"January 4-6, 2019","Sacramento, CA",Active,Anime,sacanime-2019
47.4354514,-122.2941131,Aki Con 2019,"January 4-6, 2019","Seattle, WA",Active,Anime,aki-con-2019
35.629936,139.793944,Comic Market 2018,"December 29-31, 2018","Tokyo, Japan",Active,Comic,comic-market-2018
27.9416932,-82.3323875,Tampa Anime Day 2018,"December 29, 2018","Tampa, FL",Active,Anime,tampa-anime-day-2018
41.0764121,-85.1405189,PopCon Fort Wayne 2018,"December 29-30, 2018","Fort Wayne, IN",Active,Comic,popcon-fort-wayne-2018
30.391682,-97.749623,Ikkicon 2018,"December 28-30, 2018","Austin, TX",Active,Anime,ikkicon-2018
22.3240023,114.203937,Rainbow Gala 2018,"December 23, 2018","Kowloon Bay, Hong Kong",Active,Anime,rainbow-gala-2018
3.1541737,101.7128097,Comic Fiesta 2018,"December 22-23, 2018","Kuala Lumpur, Malaysia",Active,Anime,comic-fiesta-2018

